,gender_F,gender_M,gender_O,age,income,user_id,became_member_year,total_amt
10138,0,1,0,66,80000.0,10139,2017,21.87
10139,1,0,0,80,82000.0,10140,2017,23.05
10140,0,1,0,38,36000.0,10141,2018,4.31
10141,0,1,0,58,97000.0,10142,2017,20.66
10142,1,0,0,61,65404.9915682968,10143,2018,0.0
10143,0,1,0,22,41000.0,10144,2018,1.65
10144,1,0,0,70,98000.0,10145,2016,19.95
10145,0,1,0,37,48000.0,10146,2018,2.55
10146,0,1,0,54,105000.0,10147,2018,42.55
10147,1,0,0,59,47000.0,10148,2017,0.48
10148,0,1,0,61,54000.0,10149,2016,12.8
10149,0,1,0,74,51000.0,10150,2017,1.49
10150,0,1,0,41,44000.0,10151,2017,11.66
10151,0,1,0,39,70000.0,10152,2017,3.08
10152,0,1,0,31,37000.0,10153,2015,4.04
10153,1,0,0,57,51000.0,10154,2018,2.79
10154,1,0,0,70,101000.0,10155,2015,29.79
10155,0,1,0,69,71000.0,10156,2017,20.72
10156,0,1,0,22,59000.0,10157,2018,0.0
10157,0,1,0,74,85000.0,10158,2017,27.69
10158,0,1,0,63,32000.0,10159,2017,2.08
10159,1,0,0,58,39000.0,10160,2018,1.6800000000000002
10160,1,0,0,55,71000.0,10161,2017,3.89
10161,1,0,0,75,66000.0,10162,2017,23.42
10162,0,1,0,69,30000.0,10163,2018,11.18
10163,0,1,0,34,35000.0,10164,2014,2.66
10164,1,0,0,69,43000.0,10165,2018,2.07
10165,0,1,0,31,49000.0,10166,2017,4.09
10166,0,1,0,40,65404.9915682968,10167,2018,3.61
10167,0,1,0,51,71000.0,10168,2015,7.48
10168,0,1,0,63,64000.0,10169,2016,23.13
10169,0,1,0,70,51000.0,10170,2018,3.22
10170,1,0,0,63,33000.0,10171,2017,3.38
10171,1,0,0,44,65404.9915682968,10172,2018,0.05
10172,0,1,0,42,53000.0,10173,2018,3.64
10173,0,1,0,42,54000.0,10174,2017,14.11
10174,1,0,0,10,65404.9915682968,10175,2016,0.19
10175,0,1,0,23,59000.0,10176,2017,6.67
10176,0,1,0,57,70000.0,10177,2018,2.29
10177,1,0,0,67,93000.0,10178,2013,22.3
10178,0,1,0,40,71000.0,10179,2018,27.93
10179,0,1,0,21,38000.0,10180,2017,13.92
10180,0,1,0,64,72000.0,10181,2017,22.57
10181,0,0,1,45,65404.9915682968,10182,2017,0.21
10182,1,0,0,58,54000.0,10183,2017,15.86
10183,1,0,0,52,105000.0,10184,2017,28.87
10184,0,1,0,59,36000.0,10185,2015,0.25
10185,0,1,0,21,45000.0,10186,2017,4.74
10186,0,1,0,58,43000.0,10187,2014,0.93
10187,0,1,0,57,50000.0,10188,2017,19.35
10188,0,1,0,81,79000.0,10189,2018,10.96
10189,1,0,0,70,97000.0,10190,2018,31.01
10190,0,1,0,60,84000.0,10191,2016,21.02
10191,1,0,0,64,76000.0,10192,2018,10.67
10192,0,1,0,55,91000.0,10193,2016,17.48
10193,0,1,0,69,116000.0,10194,2017,32.4
10194,0,1,0,43,61000.0,10195,2018,15.23
10195,1,0,0,67,67000.0,10196,2016,15.95
10196,0,1,0,55,68000.0,10197,2018,1.3900000000000001
10197,0,1,0,80,32000.0,10198,2018,1.72
10198,1,0,0,38,65404.9915682968,10199,2016,0.53
10199,1,0,0,74,59000.0,10200,2018,13.83
10200,1,0,0,45,30000.0,10201,2017,0.85
10201,1,0,0,53,39000.0,10202,2018,8.15
10202,0,1,0,20,67000.0,10203,2017,3.5
10203,0,1,0,60,55000.0,10204,2018,1.27
10204,1,0,0,43,76000.0,10205,2017,33.58
10205,0,1,0,87,58000.0,10206,2018,24.76
10206,0,1,0,57,49000.0,10207,2017,0.0
10207,0,0,1,42,65404.9915682968,10208,2016,2.93
10208,1,0,0,21,58000.0,10209,2018,8.34
10209,1,0,0,49,58000.0,10210,2017,11.72
10210,0,1,0,58,38000.0,10211,2018,2.92
10211,0,1,0,24,70000.0,10212,2018,3.91
10212,0,1,0,21,63000.0,10213,2018,14.24
10213,0,1,0,28,74000.0,10214,2015,0.9
10214,0,1,0,27,35000.0,10215,2018,3.94
10215,0,1,0,59,76000.0,10216,2017,342.08
10216,0,1,0,19,49000.0,10217,2016,7.74
10217,1,0,0,58,51000.0,10218,2018,6.45
10218,1,0,0,24,38000.0,10219,2017,5.09
10219,0,1,0,52,65404.9915682968,10220,2017,4.99
10220,1,0,0,64,69000.0,10221,2016,11.23
10221,0,1,0,70,65404.9915682968,10222,2016,1.8399999999999999
10222,0,1,0,27,50000.0,10223,2018,5.13
10223,1,0,0,49,77000.0,10224,2016,40.72
10224,1,0,0,90,111000.0,10225,2016,28.6
10225,0,1,0,51,47000.0,10226,2015,2.54
10226,0,1,0,50,76000.0,10227,2016,27.48
10227,0,1,0,72,31000.0,10228,2014,3.93
10228,0,1,0,26,48000.0,10229,2018,0.25
10229,1,0,0,63,56000.0,10230,2017,17.24
10230,0,1,0,38,65404.9915682968,10231,2017,2.5700000000000003
10231,1,0,0,63,78000.0,10232,2017,29.36
10232,0,1,0,40,65000.0,10233,2015,10.31
10233,0,1,0,67,54000.0,10234,2017,4.6
10234,0,1,0,69,84000.0,10235,2015,23.02
10235,0,1,0,67,52000.0,10236,2017,2.79
10236,0,1,0,73,45000.0,10237,2018,0.35000000000000003
10237,0,1,0,50,72000.0,10238,2018,2.68
10238,0,1,0,59,64000.0,10239,2018,16.59
10239,1,0,0,81,91000.0,10240,2018,24.93
10240,0,1,0,48,68000.0,10241,2018,0.0
10241,0,1,0,38,44000.0,10242,2016,1.11
10242,0,1,0,19,33000.0,10243,2018,0.62
10243,0,1,0,72,65404.9915682968,10244,2015,2.17
10244,1,0,0,52,67000.0,10245,2018,6.44
10245,0,1,0,67,38000.0,10246,2017,2.7199999999999998
10246,0,1,0,56,36000.0,10247,2016,7.83
10247,0,1,0,61,85000.0,10248,2017,0.0
10248,0,1,0,48,65404.9915682968,10249,2017,0.0
10249,0,1,0,68,71000.0,10250,2014,1.58
10250,0,1,0,76,34000.0,10251,2015,0.46
10251,1,0,0,77,92000.0,10252,2016,22.31
10252,0,1,0,63,57000.0,10253,2018,1.32
10253,0,1,0,39,50000.0,10254,2016,13.07
10254,0,1,0,51,55000.0,10255,2016,16.4
10255,0,1,0,50,47000.0,10256,2013,0.86
10256,1,0,0,54,63000.0,10257,2018,21.06
10257,0,1,0,53,111000.0,10258,2017,19.53
10258,0,1,0,60,79000.0,10259,2017,21.53
10259,0,0,1,73,65404.9915682968,10260,2018,0.28
10260,0,1,0,52,85000.0,10261,2017,20.57
10261,0,1,0,58,65404.9915682968,10262,2015,4.69
10262,0,0,1,62,65404.9915682968,10263,2017,4.89
10263,0,1,0,58,62000.0,10264,2013,1.18
10264,0,1,0,34,48000.0,10265,2018,5.11
10265,0,1,0,56,93000.0,10266,2017,29.74
10266,1,0,0,46,85000.0,10267,2016,18.5
10267,1,0,0,35,65000.0,10268,2018,6.02
10268,1,0,0,64,72000.0,10269,2016,8.86
10269,0,0,1,85,65404.9915682968,10270,2017,0.29
10270,0,1,0,24,44000.0,10271,2018,6.24
10271,0,0,1,65,65404.9915682968,10272,2018,0.54
10272,1,0,0,62,80000.0,10273,2018,34.03
10273,1,0,0,63,111000.0,10274,2016,20.64
10274,0,1,0,82,61000.0,10275,2016,16.19
10275,1,0,0,76,115000.0,10276,2015,15.63
10276,0,0,1,3,65404.9915682968,10277,2015,0.48
10277,0,1,0,71,74000.0,10278,2015,15.14
10278,1,0,0,46,65404.9915682968,10279,2015,4.5
10279,1,0,0,62,85000.0,10280,2015,9.62
10280,0,1,0,54,111000.0,10281,2018,36.8
10281,0,1,0,54,70000.0,10282,2017,19.48
10282,0,1,0,46,74000.0,10283,2018,17.61
10283,0,1,0,44,32000.0,10284,2017,8.16
10284,1,0,0,57,75000.0,10285,2016,11.67
10285,0,1,0,59,87000.0,10286,2017,27.15
10286,0,0,1,73,57000.0,10287,2013,15.28
10287,1,0,0,55,52000.0,10288,2016,5.63
10288,0,1,0,45,40000.0,10289,2018,0.93
10289,1,0,0,54,117000.0,10290,2017,30.43
10290,0,1,0,91,76000.0,10291,2017,16.98
10291,0,1,0,21,61000.0,10292,2018,9.39
10292,0,1,0,26,39000.0,10293,2018,5.51
10293,0,1,0,75,65404.9915682968,10294,2015,1.07
10294,1,0,0,55,74000.0,10295,2015,26.11
10295,0,1,0,77,41000.0,10296,2017,0.8
10296,1,0,0,83,62000.0,10297,2017,3.42
10297,1,0,0,51,106000.0,10298,2015,28.99
10298,1,0,0,52,84000.0,10299,2015,16.74
10299,0,1,0,54,67000.0,10300,2016,28.3
10300,1,0,0,29,64000.0,10301,2017,1.63
10301,1,0,0,73,102000.0,10302,2016,32.69
10302,1,0,0,29,67000.0,10303,2017,21.17
10303,0,1,0,65,73000.0,10304,2018,12.86
10304,0,1,0,82,57000.0,10305,2016,0.8200000000000001
10305,0,1,0,57,66000.0,10306,2016,4.36
10306,1,0,0,59,93000.0,10307,2016,22.81
10307,0,1,0,18,40000.0,10308,2018,2.89
10308,1,0,0,48,118000.0,10309,2017,28.94
10309,0,1,0,50,86000.0,10310,2016,23.61
10310,0,1,0,57,55000.0,10311,2018,2.54
10311,0,1,0,35,64000.0,10312,2017,5.8100000000000005
10312,1,0,0,30,45000.0,10313,2014,0.16
10313,0,1,0,56,88000.0,10314,2016,18.55
10314,0,1,0,58,57000.0,10315,2017,2.65
10315,1,0,0,69,87000.0,10316,2017,34.96
10316,1,0,0,66,112000.0,10317,2017,44.21
10317,0,1,0,39,36000.0,10318,2018,2.8
10318,0,1,0,93,48000.0,10319,2016,7.32
10319,1,0,0,62,61000.0,10320,2016,8.52
10320,1,0,0,70,107000.0,10321,2017,36.48
10321,0,1,0,31,58000.0,10322,2018,1.55
10322,0,1,0,23,53000.0,10323,2017,6.72
10323,1,0,0,59,61000.0,10324,2016,15.6
10324,0,0,1,40,56000.0,10325,2013,0.29
10325,0,1,0,45,73000.0,10326,2016,15.85
10326,0,1,0,21,48000.0,10327,2017,18.39
10327,1,0,0,48,67000.0,10328,2017,23.5
10328,0,1,0,81,74000.0,10329,2018,4.55
10329,0,1,0,21,64000.0,10330,2018,6.06
10330,0,1,0,57,58000.0,10331,2018,12.04
10331,0,1,0,53,60000.0,10332,2014,1.48
10332,1,0,0,79,109000.0,10333,2016,26.08
10333,1,0,0,72,55000.0,10334,2018,23.42
10334,0,1,0,58,49000.0,10335,2018,3.18
10335,0,1,0,83,54000.0,10336,2017,3.9
10336,0,1,0,72,70000.0,10337,2017,1.8599999999999999
10337,1,0,0,64,92000.0,10338,2018,27.06
10338,0,1,0,86,46000.0,10339,2016,15.39
10339,1,0,0,74,71000.0,10340,2017,21.78
10340,1,0,0,44,69000.0,10341,2018,13.79
10341,0,1,0,38,52000.0,10342,2015,10.54
10342,0,0,1,40,65404.9915682968,10343,2018,0.64
10343,0,1,0,29,71000.0,10344,2018,2.43
10344,1,0,0,53,65404.9915682968,10345,2017,5.21
10345,1,0,0,74,37000.0,10346,2017,6.76
10346,0,1,0,40,33000.0,10347,2014,5.9
10347,1,0,0,51,65404.9915682968,10348,2018,2.95
10348,0,1,0,35,68000.0,10349,2017,23.24
10349,1,0,0,60,44000.0,10350,2017,16.92
10350,0,1,0,70,31000.0,10351,2017,0.61
10351,0,1,0,20,69000.0,10352,2014,4.27
10352,0,1,0,48,65404.9915682968,10353,2016,0.07
10353,0,1,0,65,92000.0,10354,2015,22.73
10354,1,0,0,24,38000.0,10355,2017,1.87
10355,0,1,0,69,31000.0,10356,2018,11.35
10356,1,0,0,36,67000.0,10357,2017,2.99
10357,0,1,0,47,48000.0,10358,2016,12.24
10358,1,0,0,63,71000.0,10359,2015,15.91
10359,1,0,0,32,65404.9915682968,10360,2018,3.95
10360,0,1,0,63,60000.0,10361,2018,14.76
10361,0,1,0,67,95000.0,10362,2018,0.0
10362,0,1,0,87,67000.0,10363,2016,14.15
10363,1,0,0,68,32000.0,10364,2017,4.38
10364,0,1,0,71,82000.0,10365,2017,32.66
10365,0,1,0,51,110000.0,10366,2016,25.07
10366,1,0,0,65,99000.0,10367,2016,27.82
10367,0,1,0,52,67000.0,10368,2016,10.78
10368,0,1,0,54,40000.0,10369,2017,1.06
10369,1,0,0,83,37000.0,10370,2017,16.79
10370,0,1,0,74,92000.0,10371,2016,28.74
10371,1,0,0,45,65404.9915682968,10372,2016,4.06
10372,0,1,0,21,42000.0,10373,2018,0.98
10373,0,1,0,66,71000.0,10374,2018,2.7199999999999998
10374,0,1,0,31,64000.0,10375,2018,4.06
10375,0,1,0,57,74000.0,10376,2014,20.58
10376,0,1,0,68,90000.0,10377,2016,11.15
10377,1,0,0,45,63000.0,10378,2017,0.0
10378,0,1,0,87,114000.0,10379,2016,29.62
10379,0,1,0,63,72000.0,10380,2016,7.99
10380,0,1,0,65,61000.0,10381,2015,2.63
10381,0,0,1,46,82000.0,10382,2017,18.24
10382,0,1,0,4,65404.9915682968,10383,2017,1.06
10383,0,1,0,43,50000.0,10384,2014,0.81
10384,1,0,0,53,65404.9915682968,10385,2018,5.77
10385,0,1,0,27,48000.0,10386,2015,1.08
10386,0,1,0,70,71000.0,10387,2016,17.54
10387,1,0,0,66,65404.9915682968,10388,2018,2.51
10388,0,0,1,52,87000.0,10389,2018,19.49
10389,1,0,0,68,113000.0,10390,2015,29.08
10390,0,1,0,64,46000.0,10391,2015,15.73
10391,0,1,0,58,85000.0,10392,2018,16.66
10392,1,0,0,82,54000.0,10393,2018,16.61
10393,1,0,0,77,80000.0,10394,2015,10.25
10394,0,1,0,28,70000.0,10395,2015,4.68
10395,1,0,0,69,98000.0,10396,2016,27.34
10396,0,1,0,59,54000.0,10397,2015,3.68
10397,0,1,0,44,93000.0,10398,2016,24.2
10398,1,0,0,62,74000.0,10399,2017,14.13
10399,0,1,0,21,73000.0,10400,2015,9.19
10400,1,0,0,62,55000.0,10401,2017,29.03
10401,1,0,0,57,71000.0,10402,2018,9.01
10402,1,0,0,83,101000.0,10403,2016,20.5
10403,0,1,0,55,48000.0,10404,2016,0.8200000000000001
10404,1,0,0,39,90000.0,10405,2017,28.94
10405,1,0,0,74,72000.0,10406,2017,14.92
10406,0,1,0,53,36000.0,10407,2018,1.8900000000000001
10407,0,1,0,51,116000.0,10408,2016,27.41
10408,1,0,0,55,93000.0,10409,2017,26.59
10409,0,0,1,25,65404.9915682968,10410,2017,3.66
10410,0,0,1,34,66000.0,10411,2015,18.76
10411,0,1,0,49,77000.0,10412,2018,18.8
10412,1,0,0,85,84000.0,10413,2018,19.47
10413,1,0,0,90,78000.0,10414,2016,28.72
10414,0,1,0,19,65404.9915682968,10415,2017,1.05
10415,0,1,0,38,100000.0,10416,2015,23.8
10416,1,0,0,50,87000.0,10417,2018,17.55
10417,0,0,1,41,54000.0,10418,2015,7.88
10418,1,0,0,72,109000.0,10419,2016,28.37
10419,0,1,0,19,33000.0,10420,2015,0.47000000000000003
10420,1,0,0,53,83000.0,10421,2017,15.14
10421,1,0,0,67,67000.0,10422,2017,13.2
10422,0,0,1,84,44000.0,10423,2017,1.08
10423,0,0,1,59,65404.9915682968,10424,2017,1.33
10424,1,0,0,34,47000.0,10425,2016,17.66
10425,0,1,0,70,70000.0,10426,2018,2.46
10426,0,1,0,33,73000.0,10427,2017,4.51
10427,0,1,0,79,74000.0,10428,2018,24.83
10428,1,0,0,32,50000.0,10429,2017,16.82
10429,1,0,0,45,73000.0,10430,2016,13.74
10430,0,1,0,21,33000.0,10431,2018,0.53
10431,0,0,1,59,65404.9915682968,10432,2017,5.02
10432,1,0,0,78,110000.0,10433,2016,30.9
10433,0,1,0,60,91000.0,10434,2018,0.0
10434,0,1,0,47,91000.0,10435,2018,0.0
10435,1,0,0,80,65404.9915682968,10436,2015,0.47000000000000003
10436,1,0,0,73,65404.9915682968,10437,2013,4.14
10437,1,0,0,58,90000.0,10438,2017,24.22
10438,0,1,0,72,47000.0,10439,2018,0.72
10439,0,1,0,62,75000.0,10440,2015,19.82
10440,1,0,0,64,119000.0,10441,2016,27.82
10441,0,1,0,74,65000.0,10442,2017,4.94
10442,0,1,0,64,48000.0,10443,2018,2.34
10443,1,0,0,58,63000.0,10444,2018,22.01
10444,0,1,0,47,69000.0,10445,2017,23.32
10445,0,1,0,60,43000.0,10446,2015,1.05
10446,0,1,0,90,54000.0,10447,2017,0.0
10447,1,0,0,19,42000.0,10448,2016,1.77
10448,1,0,0,52,42000.0,10449,2016,17.63
10449,0,1,0,48,51000.0,10450,2017,7.15
10450,0,1,0,46,45000.0,10451,2013,3.55
10451,0,1,0,50,68000.0,10452,2015,23.24
10452,0,1,0,65,50000.0,10453,2017,0.55
10453,1,0,0,59,119000.0,10454,2015,23.09
10454,1,0,0,62,82000.0,10455,2017,26.48
10455,0,0,1,61,65404.9915682968,10456,2017,0.76
10456,1,0,0,65,56000.0,10457,2018,3.06
10457,1,0,0,32,35000.0,10458,2016,2.07
10458,1,0,0,25,50000.0,10459,2017,13.96
10459,0,1,0,74,36000.0,10460,2016,1.43
10460,0,0,1,59,48000.0,10461,2015,10.64
10461,1,0,0,42,60000.0,10462,2015,11.99
10462,1,0,0,82,74000.0,10463,2017,16.33
10463,0,1,0,61,65404.9915682968,10464,2017,3.96
10464,0,1,0,37,66000.0,10465,2017,23.71
10465,1,0,0,88,113000.0,10466,2017,30.88
10466,1,0,0,63,78000.0,10467,2017,28.26
10467,0,1,0,57,79000.0,10468,2016,16.79
10468,0,1,0,54,56000.0,10469,2018,26.52
10469,0,1,0,50,66000.0,10470,2018,14.1
10470,0,1,0,24,46000.0,10471,2017,2.11
10471,1,0,0,66,31000.0,10472,2016,9.08
10472,0,1,0,45,62000.0,10473,2015,7.27
10473,1,0,0,47,42000.0,10474,2017,11.75
10474,0,1,0,57,80000.0,10475,2015,13.32
10475,1,0,0,49,85000.0,10476,2018,28.32
10476,0,1,0,70,74000.0,10477,2016,29.27
10477,0,1,0,64,53000.0,10478,2017,5.84
10478,0,1,0,52,49000.0,10479,2017,4.65
10479,0,1,0,22,34000.0,10480,2017,4.68
10480,1,0,0,92,43000.0,10481,2017,1.37
10481,0,1,0,43,72000.0,10482,2018,1.18
10482,0,1,0,23,62000.0,10483,2015,2.16
10483,1,0,0,68,103000.0,10484,2017,12.22
10484,0,1,0,45,61000.0,10485,2018,7.48
10485,1,0,0,72,115000.0,10486,2016,28.13
10486,0,1,0,35,35000.0,10487,2016,4.3
10487,0,1,0,66,68000.0,10488,2018,11.18
10488,0,1,0,72,73000.0,10489,2018,5.02
10489,0,0,1,53,65404.9915682968,10490,2017,0.05
10490,0,1,0,67,43000.0,10491,2018,3.27
10491,1,0,0,57,43000.0,10492,2017,15.9
10492,0,0,1,59,65404.9915682968,10493,2015,8.9
10493,0,1,0,45,82000.0,10494,2016,12.0
10494,0,1,0,38,63000.0,10495,2017,0.0
10495,0,1,0,50,74000.0,10496,2016,19.41
10496,0,1,0,59,64000.0,10497,2018,9.86
10497,0,1,0,77,65000.0,10498,2017,19.15
10498,1,0,0,66,115000.0,10499,2016,31.33
10499,0,1,0,42,87000.0,10500,2015,31.94
10500,1,0,0,70,76000.0,10501,2017,18.71
10501,0,1,0,21,73000.0,10502,2014,7.72
10502,1,0,0,26,58000.0,10503,2017,11.95
10503,1,0,0,66,98000.0,10504,2016,24.42
10504,1,0,0,57,65404.9915682968,10505,2015,0.17
10505,0,1,0,20,36000.0,10506,2014,0.8300000000000001
10506,1,0,0,87,62000.0,10507,2018,1.9500000000000002
10507,0,1,0,46,41000.0,10508,2014,2.76
10508,0,1,0,75,97000.0,10509,2015,39.96
10509,0,1,0,77,53000.0,10510,2017,2.15
10510,0,1,0,55,61000.0,10511,2017,10.29
10511,1,0,0,60,32000.0,10512,2018,1.97
10512,1,0,0,43,65404.9915682968,10513,2017,1.11
10513,1,0,0,39,65404.9915682968,10514,2018,1.54
10514,0,1,0,43,38000.0,10515,2017,0.74
10515,0,1,0,35,60000.0,10516,2017,2.13
10516,0,1,0,59,75000.0,10517,2018,10.11
10517,1,0,0,54,65404.9915682968,10518,2016,2.67
10518,1,0,0,57,63000.0,10519,2017,17.15
10519,0,1,0,48,91000.0,10520,2018,20.03
10520,0,1,0,55,37000.0,10521,2016,2.8200000000000003
10521,0,1,0,74,53000.0,10522,2016,14.89
10522,0,0,1,81,65404.9915682968,10523,2016,3.24
10523,0,1,0,19,35000.0,10524,2017,0.89
10524,0,1,0,39,35000.0,10525,2014,0.71
10525,0,1,0,84,52000.0,10526,2016,5.99
10526,0,1,0,57,55000.0,10527,2018,2.93
10527,1,0,0,30,40000.0,10528,2016,11.5
10528,1,0,0,28,46000.0,10529,2016,8.22
10529,1,0,0,44,49000.0,10530,2017,16.73
10530,0,1,0,21,40000.0,10531,2015,4.62
10531,1,0,0,44,30000.0,10532,2018,1.72
10532,1,0,0,54,50000.0,10533,2018,14.46
10533,0,1,0,36,47000.0,10534,2018,12.67
10534,1,0,0,67,111000.0,10535,2015,30.74
10535,0,1,0,59,65404.9915682968,10536,2016,5.01
10536,0,1,0,52,50000.0,10537,2017,9.68
10537,0,0,1,41,64000.0,10538,2018,13.06
10538,0,1,0,87,36000.0,10539,2016,6.9
10539,0,1,0,55,64000.0,10540,2016,13.2
10540,0,0,1,75,65404.9915682968,10541,2018,0.89
10541,0,1,0,22,45000.0,10542,2017,9.38
10542,0,1,0,49,48000.0,10543,2017,18.98
10543,1,0,0,40,62000.0,10544,2017,1.04
10544,1,0,0,49,80000.0,10545,2016,22.04
10545,0,1,0,77,65404.9915682968,10546,2015,2.23
10546,0,1,0,40,80000.0,10547,2017,14.66
10547,0,1,0,38,39000.0,10548,2017,9.57
10548,0,1,0,26,66000.0,10549,2016,13.77
10549,0,1,0,61,48000.0,10550,2017,3.15
10550,0,1,0,69,36000.0,10551,2016,4.63
10551,0,1,0,57,30000.0,10552,2016,11.31
10552,0,1,0,73,73000.0,10553,2017,22.59
10553,1,0,0,44,65000.0,10554,2014,13.71
10554,1,0,0,25,62000.0,10555,2017,19.4
10555,1,0,0,37,45000.0,10556,2017,6.79
10556,1,0,0,69,49000.0,10557,2015,2.02
10557,0,1,0,47,46000.0,10558,2017,13.39
10558,0,1,0,43,73000.0,10559,2018,3.07
10559,0,0,1,61,65404.9915682968,10560,2015,1.87
10560,0,1,0,85,47000.0,10561,2014,2.98
10561,0,1,0,32,59000.0,10562,2018,4.83
10562,0,1,0,34,41000.0,10563,2017,3.61
10563,1,0,0,63,35000.0,10564,2017,5.31
10564,1,0,0,57,118000.0,10565,2017,26.31
10565,0,1,0,44,39000.0,10566,2015,23.44
10566,1,0,0,50,74000.0,10567,2017,14.33
10567,1,0,0,65,37000.0,10568,2017,6.39
10568,1,0,0,50,65404.9915682968,10569,2017,6.2
10569,0,1,0,62,48000.0,10570,2017,18.08
10570,1,0,0,47,65404.9915682968,10571,2015,2.23
10571,0,0,1,42,31000.0,10572,2015,5.27
10572,0,1,0,55,93000.0,10573,2018,18.26
10573,0,1,0,107,65404.9915682968,10574,2016,1.8599999999999999
10574,0,1,0,56,34000.0,10575,2014,0.18
10575,1,0,0,59,65404.9915682968,10576,2018,0.43
10576,1,0,0,73,70000.0,10577,2015,3.01
10577,1,0,0,26,61000.0,10578,2015,1.9300000000000002
10578,0,1,0,58,52000.0,10579,2018,5.55
10579,0,1,0,61,91000.0,10580,2016,18.4
10580,1,0,0,71,97000.0,10581,2018,22.48
10581,0,1,0,72,80000.0,10582,2017,24.43
10582,0,1,0,54,57000.0,10583,2017,13.59
10583,0,1,0,60,60000.0,10584,2015,21.83
10584,0,1,0,59,46000.0,10585,2016,11.44
10585,1,0,0,75,102000.0,10586,2017,22.02
10586,0,1,0,79,66000.0,10587,2015,5.29
10587,0,1,0,40,52000.0,10588,2013,6.03
10588,0,1,0,49,81000.0,10589,2015,14.91
10589,1,0,0,50,74000.0,10590,2017,27.58
10590,0,1,0,63,96000.0,10591,2016,20.67
10591,0,1,0,28,42000.0,10592,2018,4.12
10592,1,0,0,31,42000.0,10593,2015,6.29
10593,0,1,0,52,70000.0,10594,2017,4.97
10594,1,0,0,61,82000.0,10595,2016,18.3
10595,1,0,0,66,63000.0,10596,2017,12.36
10596,0,1,0,44,53000.0,10597,2015,4.96
10597,0,0,1,52,65404.9915682968,10598,2017,0.84
10598,1,0,0,54,84000.0,10599,2017,14.82
10599,0,1,0,34,36000.0,10600,2018,1.88
10600,0,1,0,31,46000.0,10601,2017,1.55
10601,0,1,0,27,62000.0,10602,2015,2.05
10602,0,1,0,63,55000.0,10603,2017,2.9699999999999998
10603,0,1,0,46,71000.0,10604,2018,5.49
10604,0,1,0,49,40000.0,10605,2018,13.34
10605,0,1,0,35,30000.0,10606,2015,9.03
10606,0,1,0,61,34000.0,10607,2015,3.27
10607,1,0,0,56,65404.9915682968,10608,2018,0.64
10608,0,1,0,46,88000.0,10609,2018,18.28
10609,0,1,0,59,37000.0,10610,2017,9.29
10610,1,0,0,21,50000.0,10611,2014,0.4
10611,1,0,0,61,69000.0,10612,2013,14.45
10612,0,1,0,60,65404.9915682968,10613,2016,1.54
10613,0,1,0,55,35000.0,10614,2015,0.55
10614,0,1,0,65,52000.0,10615,2013,2.1
10615,1,0,0,95,32000.0,10616,2017,6.1
10616,1,0,0,44,79000.0,10617,2016,17.0
10617,1,0,0,58,66000.0,10618,2015,6.95
10618,0,1,0,53,34000.0,10619,2017,12.85
10619,0,1,0,66,70000.0,10620,2018,0.05
10620,0,1,0,66,77000.0,10621,2017,20.49
10621,0,1,0,76,94000.0,10622,2016,19.64
10622,1,0,0,52,84000.0,10623,2015,20.13
10623,0,1,0,42,86000.0,10624,2018,0.0
10624,0,1,0,39,49000.0,10625,2018,15.77
10625,1,0,0,57,106000.0,10626,2016,29.9
10626,0,1,0,68,51000.0,10627,2014,2.54
10627,1,0,0,30,31000.0,10628,2018,7.62
10628,0,1,0,18,53000.0,10629,2017,13.79
10629,0,1,0,52,111000.0,10630,2017,0.0
10630,0,1,0,67,90000.0,10631,2018,30.27
10631,0,1,0,49,62000.0,10632,2017,13.91
10632,0,1,0,36,43000.0,10633,2018,0.0
10633,1,0,0,53,79000.0,10634,2017,20.92
10634,0,1,0,38,44000.0,10635,2017,2.47
10635,1,0,0,88,86000.0,10636,2017,0.0
10636,1,0,0,65,103000.0,10637,2015,29.37
10637,0,1,0,71,83000.0,10638,2017,24.48
10638,0,1,0,44,72000.0,10639,2016,23.21
10639,0,1,0,48,36000.0,10640,2017,1.47
10640,1,0,0,49,113000.0,10641,2017,12.33
10641,0,1,0,63,49000.0,10642,2015,4.64
10642,0,1,0,69,61000.0,10643,2017,12.1
10643,0,1,0,59,106000.0,10644,2017,22.7
10644,0,1,0,72,55000.0,10645,2017,12.98
10645,0,1,0,69,45000.0,10646,2018,2.02
10646,0,1,0,65,63000.0,10647,2018,2.5300000000000002
10647,1,0,0,58,95000.0,10648,2017,16.37
10648,1,0,0,46,84000.0,10649,2017,17.48
10649,1,0,0,62,65404.9915682968,10650,2017,0.0
10650,1,0,0,30,45000.0,10651,2017,4.97
10651,0,0,1,57,65404.9915682968,10652,2017,2.66
10652,0,1,0,53,103000.0,10653,2015,966.24
10653,0,1,0,61,74000.0,10654,2015,2.18
10654,0,1,0,58,114000.0,10655,2016,29.53
10655,0,0,1,43,65404.9915682968,10656,2016,1.05
10656,0,1,0,65,96000.0,10657,2018,24.43
10657,1,0,0,72,75000.0,10658,2018,15.93
10658,1,0,0,58,65404.9915682968,10659,2016,1.99
10659,1,0,0,68,101000.0,10660,2015,27.58
10660,0,1,0,52,36000.0,10661,2017,11.31
10661,1,0,0,63,44000.0,10662,2016,348.66
10662,0,1,0,76,34000.0,10663,2014,0.73
10663,1,0,0,57,80000.0,10664,2017,25.51
